'attitude_pitch_fft','attitude_pitch_fft_stDev','attitude_pitch_mean','attitude_pitch_stDev','attitude_roll_fft','attitude_roll_fft_stDev','attitude_roll_mean','attitude_roll_stDev','attitude_yaw_fft','attitude_yaw_fft_stDev','attitude_yaw_mean','attitude_yaw_stDev','gravity_x_fft','gravity_x_fft_stDev','gravity_x_mean','gravity_x_stDev','gravity_y_fft','gravity_y_fft_stDev','gravity_y_mean','gravity_y_stDev','gravity_z_fft','gravity_z_fft_stDev','gravity_z_mean','gravity_z_stDev','magnetic_field_x_fft','magnetic_field_x_fft_stDev','magnetic_field_x_mean','magnetic_field_x_stDev','magnetic_field_y_fft','magnetic_field_y_fft_stDev','magnetic_field_y_mean','magnetic_field_y_stDev','magnetic_field_z_fft','magnetic_field_z_fft_stDev','magnetic_field_z_mean','magnetic_field_z_stDev','rotation_rate_x_fft','rotation_rate_x_fft_stDev','rotation_rate_x_mean','rotation_rate_x_stDev','rotation_rate_y_fft','rotation_rate_y_fft_stDev','rotation_rate_y_mean','rotation_rate_y_stDev','rotation_rate_z_fft','rotation_rate_z_fft_stDev','rotation_rate_z_mean','rotation_rate_z_stDev','user_acc_x_fft','user_acc_x_fft_stDev','user_acc_x_mean','user_acc_x_stDev','user_acc_y_fft','user_acc_y_fft_stDev','user_acc_y_mean','user_acc_y_stDev','user_acc_z_fft','user_acc_z_fft_stDev','user_acc_z_mean','user_acc_z_stDev'
883.942354,28.664100860526535,0.92851087605042015,0.042818206367880092,1743.7988570000002,56.536767399453836,-1.8317214884453781,0.077240279651124386,738.749538,24.085786959137334,-0.77599741386554622,0.087766972556456407,548.698067,17.803270009777329,-0.57636351575630251,0.033003155983378274,761.5916309999999,24.682631396925427,-0.79999120903361343,0.025276403347682802,147.14218699999998,4.9810927917617631,0.15456112079831932,0.046924609772031847,28661.7924,928.80341219278137,-30.106924789915968,0.85203384664499571,20188.231589000003,655.52647029893353,-21.206125618697481,1.4676027462134775,5980.735497000001,199.49884075870199,6.2822851859243691,1.5378718359286521,182.3575888879877,16.721509809286626,-0.016069901260504199,0.54170894148311122,207.7128039900672,16.067098443666985,-0.012585572478991596,0.52141601992959075,222.21962787432344,20.362640161641831,-0.008404723739495799,0.66042239172182049,106.90552499136751,7.2543563254388044,0.020705235294117646,0.23445682846841495,78.95765010658525,7.4122395054719457,-0.0042239905462184866,0.24045813621093523,34.56012241843927,3.8730095472062804,-0.011286054621848739,0.12514021632071495
962.406879,30.450019249312916,0.96240687899999999,0.043523265043679329,1768.6031199999998,55.959932289770833,-1.7686031200000001,0.081476735776561407,811.103608,25.803298532631768,-0.81110360800000003,0.093355631012405127,557.739605,17.657270844916066,-0.55773960499999997,0.032023158330667115,819.7896880000001,25.922770176628408,-0.81978968800000007,0.024576348369573866,113.402466,3.9026596111355909,0.11340246599999999,0.048803497416443874,30064.30401,950.64839145983296,-30.064304010000001,0.83507729546612486,21319.688284000003,675.49460758281668,-21.319688284000005,1.514322260148901,6232.76729,205.44789045832005,6.23276729,1.841812791994385,125.64161048341252,16.365979091381302,-0.0028385199999999989,0.51756346182795743,186.12090536281167,16.606964291888659,-0.0018012910000000043,0.52571012921207283,192.18475941237025,20.413258314020666,-0.0037754469999999999,0.6455128954314493,76.31829138752765,7.589952631296323,-0.0018138500000000003,0.24000949847086364,57.86434696753631,6.6927305760513764,0.021424464999999997,0.21056348509221814,30.783261300061252,3.9388104230738241,0.025741734000000006,0.12189020276916945
974.014799,30.814242750617026,0.97401479899999999,0.041785413722788475,1734.57043,54.866295168365539,-1.73457043,0.069869762786566689,843.9889579999999,26.800946324925167,-0.84398895800000007,0.081939412603204795,552.478669,17.491785839634154,-0.55247866899999987,0.032151742496720745,826.425942,26.131404961422525,-0.82642594200000008,0.023393457038980707,92.527933,3.1917260743502101,0.092527933000000021,0.040559685254431044,30214.357877,955.36212650094012,-30.214357877000001,0.83758041832386332,20895.712675000002,662.14683870760075,-20.895712675000002,1.4900170349933861,5379.348909,176.8462626285777,5.379348909,1.5496698741290174,177.8261436313444,15.996412022377173,-0.0039799360000000016,0.50603836495216237,265.87552054056243,14.823041291161472,0.0047504720000000012,0.4687524734606221,228.3712488300187,18.637056405926714,-0.0093630950000000018,0.58932078631855167,78.58688081576317,6.3455099752480093,-0.018237454,0.19985635461454279,54.754514870950324,5.8732421605790277,0.029208437,0.18348338101186176,27.323926737394295,3.2436767862917537,0.022643675000000002,0.10004892500903433
966.240546,30.556811547275462,0.96527527072927077,0.043180244955641496,1747.685278,55.24732302894855,-1.7459393386613387,0.065554468598204657,826.098691,26.195572353858239,-0.82527341758241757,0.071390999311095327,559.0924809999999,17.690305769489683,-0.55853394705294712,0.031936301644546479,822.2579239999999,25.988367833858796,-0.82143648751248755,0.024277527132770576,100.41352499999999,3.4143548293087522,0.10031321178821179,0.040123059297861141,30117.325149999997,951.7286927398992,-30.087237912087911,0.72653710819565642,21410.709439,677.6135988977644,-21.389320118881116,1.2812269927836111,5041.61413,165.6978793035691,5.036577552447552,1.4547278001803712,161.8074556042557,15.576654173271969,-0.0051256803196803209,0.49252972049159244,261.1055915100952,14.08691030572613,0.0027983216783216778,0.44523754884153244,231.3201031389466,18.025587105453432,-0.0093934535464535486,0.57000331792621972,87.27506900894156,6.2727883372965021,-0.0035159110889110877,0.19828098144584608,58.759574595364676,5.4811756102140183,0.017128670329670331,0.17273007457976414,34.33787797327748,3.256559466390105,0.003847094905094905,0.1029257122079535
954.4044349999999,30.201878853548497,0.95440443500000005,0.04702299659647155,1744.15519,55.167943351127882,-1.7441551899999999,0.068292764127452776,826.19744,26.180191471191822,-0.82619743999999995,0.059173215553934531,567.3915420000001,17.972420848061567,-0.56739154200000008,0.037091142631957778,815.0674839999999,25.77574750655965,-0.81506748400000006,0.027144038776676985,100.19853499999999,3.4063085009380742,0.10019853500000001,0.039743483513863941,30037.821146000002,949.67400344756084,-30.037821145999999,0.69625351566665472,21257.345148,673.16962034282392,-21.257345147999999,1.3138071899147015,4730.422176,157.63061716453549,4.7304221760000003,1.5865139998928353,190.1804298076545,17.306025246754032,-0.010352809000000001,0.54741862653075524,261.6676563353413,13.970941047971101,0.0065364230000000013,0.44175702022521168,237.20671692941744,18.944941308073773,-0.0045887220000000008,0.59907733749369185,82.88265848115621,6.2996799530379315,0.00054558800000000039,0.19922065715087442,49.303377999285296,5.0685859462324396,0.012402358,0.15992831535405427,31.510154736504514,3.4008685705988402,-0.0075453119999999993,0.10728379437517419
989.0183890000001,31.310685244892838,0.98901838900000005,0.054417321163575103,1739.535038,55.029548493857298,-1.7395350380000001,0.071211002757541317,829.5320370000001,26.333592937087985,-0.829532037,0.078828665305976292,539.436555,17.103930737574274,-0.53943655499999998,0.04430045342240839,834.248045,26.386838563801728,-0.83424804500000005,0.029684681998852117,92.584605,3.1922246344294134,0.092584605000000014,0.040283711766382388,30039.425546,949.85641055074541,-30.039425545999997,0.87297050404936716,21886.15017,693.39483242536494,-21.886150170000001,1.477830535964173,5440.5839479999995,182.43684009199862,5.4405839479999996,1.9211699357996987,202.40508128736923,17.310980014668289,0.0059517730000000031,0.54753922788280784,220.58422102850412,12.115929046153864,-0.004005481,0.38333019356658254,210.226798610075,16.5449661000433,-0.011836090000000002,0.5233207831771961,85.79058316294056,6.0685803198502688,-0.020676227000000002,0.19078940441022263,48.27827989577381,4.7128385330476785,0.030415924999999996,0.14593802955856769,32.07384490920716,3.6073355393007183,0.016304937000000002,0.11290768380960187
1108.269353,35.030029608946457,1.1071621908091909,0.034218163369709946,1680.5660630000002,53.154900124160896,-1.6788871758241761,0.084425474751014098,880.4362210000002,27.960788447435885,-0.87955666433566426,0.090136274602005212,443.06842000000006,14.02511664520356,-0.44262579420579423,0.028742863667557458,894.802831,28.272778852667351,-0.89390892207792205,0.015172033041531014,49.864518000000004,1.9864662242572861,0.049814703296703289,0.038358405172601917,30186.323443,953.96134777582927,-30.156167275724275,0.78850383810834679,22161.264612,701.36604356531018,-22.139125486513485,1.3393504921148613,5571.585957,181.74380756385651,5.5660199370629364,1.4407196764633232,208.15028555051643,18.63933954186928,-0.010861276723276721,0.58916709642668652,242.2898502263877,13.273980531029149,0.0086503316683316702,0.41980452559783993,158.0761692080487,17.815409256533112,-0.0055103296703296672,0.5631611604490484,113.12347499999998,7.2859280559623265,-0.11301046453546454,0.2007452564606485,85.864644,6.2534553026484474,0.085778865134865129,0.17808178270159644,58.52060999999999,3.9681194069420345,0.058462147852147858,0.11096393619046342
1158.9337570000002,36.651058293138284,1.158933757,0.037593622965683304,1642.584363,51.974703213054987,-1.6425843630000001,0.076387351942852622,881.0492449999999,27.963535116546762,-0.88104924500000004,0.08175721833268898,397.819249,12.618753941516253,-0.39781924899999999,0.034166277172571771,915.728458,28.947793773595734,-0.91572845799999991,0.014882523535551221,29.65799,1.3387590327508532,0.029657990000000002,0.030212703102964818,29920.524961,946.06207682217769,-29.920524960999998,0.81382035942107256,22120.013084,700.41434520282189,-22.120013084,1.3318765609957706,5404.411423,174.8315632651518,5.404411423,1.1727792610885954,178.54172988424205,15.456291140318333,0.00041112300000000081,0.48878480177247924,201.14658450722777,11.4905937758541,0.0025928999999999974,0.36337196867603316,197.46815533394752,16.889124768658409,-0.011651802999999997,0.53421736465620828,153.135473,7.7547351184475657,-0.15313547299999999,0.19156604158042018,102.521529,5.9148228981557001,0.102521529,0.15646752347152798,74.806521,4.0276048436264196,0.074806521000000001,0.1030849712562581
1106.6463600000002,35.007019799075287,1.1066463600000003,0.0474687996647103,1662.4827169999999,52.627729718629119,-1.6624827169999998,0.092380995409775221,868.267201,27.607223873419546,-0.86826720099999988,0.095428167168717007,443.31752600000004,14.075697300012319,-0.44331752600000002,0.041578743018630612,893.1956540000001,28.238035146554356,-0.89319565400000001,0.021294425556381745,42.188496,1.86764559984436,0.042188495999999999,0.041339637481622699,29851.031114,943.90976012612168,-29.851031114000001,0.85233518172227707,22778.436036000003,721.34333637573627,-22.778436035999999,1.4345138577845551,5465.6101850000005,180.50865759146254,5.4656101849999992,1.6575385410743386,171.61040229427132,16.601246243080425,-0.0065816469999999995,0.52497125809260115,217.40640529799185,13.390052725740922,0.00098476800000000782,0.42343460351251899,196.04475083941662,18.41645904138306,-0.0020468870000000016,0.5823759730768211,97.52652699999999,7.2919015188354672,-0.097526527000000002,0.20897282736559142,75.455761,6.031538160149946,0.075455760999999996,0.17536681919718988,58.582875,3.9304676643880425,0.058582875,0.10962127545216473
1130.325409,35.72297130888559,1.1291962127872128,0.032094303226928828,1599.526305,50.623789742254019,-1.5979283766233765,0.097400527887041455,912.40666,28.99581180216445,-0.91149516483516491,0.099635238663408079,425.445052,13.47213369076491,-0.42502003196803195,0.029363457295397598,904.506482,28.577756361088845,-0.90360287912087911,0.013612377919663628,13.558778802124802,1.346647450528534,0.013335527472527474,0.040428552544540197,29808.270436,941.99422860220398,-29.778491944055943,0.76607636520399247,22820.527486,722.11334931909551,-22.797729756243754,1.2917465615427939,4600.709785,151.75821827510234,4.5961136713286708,1.3828894767057935,157.59518976787203,16.482090079154428,-0.0098169350649350631,0.52088363540320204,224.2948661547721,12.827215908313777,0.0083583676323676324,0.40567354315093568,168.01668216429462,17.108042763807958,-0.0094029090909090902,0.54082202554486658,118.28813799999999,7.0151048286781128,-0.11816996803196804,0.18804247770073426,81.385985,5.7670018942041263,0.081304680319680328,0.16316532385633462,66.482495,4.0986449271715406,0.066416078921078925,0.11123349287333363
